division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
super lightweight,242,1976-05-31,WBA World super lightweight title ,10704,438,UD,"Coliseo Roberto Clemente, San Juan",Wilfred Benitez,Emiliano Villa,W
heavyweight,9391,1976-05-24,WBC World heavyweight title WBA World heavyweight title ,15996,180,TKO,"Olympiahalle, Munich, Bayern",Muhammad Ali,Richard Dunn,W
lightweight,41703,1976-05-23,"WBA World lightweight title Bizzaro was knocked down twice in the 10th round; and took a standing eight-count, and was knocked down twice in the 14th round.",263,80,KO,"County Field House, Erie, Pennsylvania",Roberto Duran,Lou Bizzarro,W
light heavyweight,18224,1976-05-22,"WBA World light heavyweight title Galindez, ahead on points, stops Kates with one second to go in the final round",20930,18206,KO,"Rand Stadium, Johannesburg, Gauteng",Victor Galindez,Richie Kates,W
super welterweight,16450,1976-05-18,"WBA World super welterweight title Wajima down in rounds 2nd, 13th and 14th",68633,11419,KO,"Nihon University Auditorium, Tokyo",Jose Duran,Koichi Wajima,W
heavyweight,276,1976-04-30,WBC World heavyweight title WBA World heavyweight title ,260,180,UD,"Capitol Center, Landover, Maryland",Muhammad Ali,Jimmy Young,W
flyweight,10047,1976-04-21,WBA World flyweight title ,24140,21379,MD,"Nihon University Auditorium, Tokyo",Alfonso Lopez,Shoji Oguma,W
super featherweight,2552,1976-04-13,WBA World super featherweight title ,23629,23639,SD,"Blaisdell Center Arena, Honolulu, Hawaii",Ben Villaflor,Samuel Serrano,D
bantamweight,9013,1976-04-03,WBA World bantamweight title ,14577,4986,KO,"Plaza de Toros Calafia, Mexicali, Baja California",Alfonso Zamora,Eusebio Pedroza,W
light heavyweight,18227,1976-03-28,WBA World light heavyweight title ,20932,18206,KO,"Ekeberg Hall, Oslo",Victor Galindez,Harald Skog,W
super lightweight,9005,1976-03-06,WBA World super lightweight title ,10703,438,SD,"Hiram Bithorn Stadium, San Juan",Wilfred Benitez,Antonio Cervantes,W
flyweight,21379,1976-02-27,WBA World flyweight title ,73857,20555,TKO,"Araneta Coliseum, Barangay Cubao, Quezon City, Metro Manila",Erbito Salavarria,Alfonso Lopez,L
heavyweight,16595,1976-02-20,WBA World heavyweight title ,12348,180,KO,"Coliseo Roberto Clemente, San Juan",Muhammad Ali,Jean-Pierre Coopman,W
super welterweight,46741,1976-02-17,WBA World super welterweight title ,69502,16450,KO,"Nihon University Auditorium, Tokyo",Koichi Wajima,Jae-Doo Yuh,W
super featherweight,45691,1976-01-12,WBA World super featherweight title ,273670,23639,KO,"Korakuen Hall, Tokyo",Ben Villaflor,Morito Kashiwaba,W
light flyweight,51301,1976-01-03,WBA World light flyweight title ,77084,51298,SD,"Prefectural Gymnasium, Kagoshima, Kagoshima",Jaime Rios,Kazunori Tenryu,W
lightweight,222,1975-12-20,WBA World lightweight title ,250,80,KO,"Coliseo Roberto Clemente, San Juan",Roberto Duran,Leoncio Ortiz,W
middleweight,12375,1975-12-13,WBA World middleweight title ,14054,9036,KO,"Nouvelle Hippodrome, Paris, Paris",Carlos Monzon,Gratien Tonna,W
bantamweight,23651,1975-12-06,WBA World bantamweight title ,14341,4986,KO,"Monumental Plaza de Toros México, Mexico City, Distrito Federal",Alfonso Zamora,Socrates Batoto,W
super lightweight,154,1975-11-15,WBA World super lightweight title Cut Eye Stoppage. Thompson had his eye cut from a Cervantes uppercut in the 7th and his corner would not let him come out for the 8th round.,11199,9005,RTD,"Gimnasio Nuevo Panama, Panama City",Antonio Cervantes,Hector Thompson,W
super welterweight,46906,1975-11-11,WBA World super welterweight title ,312677,46741,KO,"Sunpu Arena, Shizuoka, Shizuoka",Jae-Doo Yuh,Masahiro Misako,W
featherweight,9510,1975-10-12,WBA World featherweight title ,10389,2179,KO,"Kokugikan, Tokyo",Alexis Arguello,Royal Kobayashi,W
welterweight,374,1975-10-11,WBA World welterweight title ,26372,2191,UD,"Coliseo Roberto Clemente, San Juan",Angel Espada,Johnny Gant,W
flyweight,85929,1975-10-07,WBA World flyweight title ,326022,20555,SD,"Bunka Gym, Yokohama, Kanagawa",Erbito Salavarria,Susumu Hanagata,W
heavyweight,147,1975-10-01,"WBC World heavyweight title WBA World heavyweight title Fight known as ""The Thrilla in Manila"" -- weigh-in was 5 days in advance of bout
1975 Fight of the Year - Ring Magazine",240,180,RTD,"Araneta Coliseum, Barangay Cubao, Quezon City, Metro Manila",Muhammad Ali,Joe Frazier,W
light heavyweight,278,1975-09-13,WBA World light heavyweight title ,20933,18206,SD,"Rand Stadium, Johannesburg, Gauteng",Victor Galindez,Pierre Fourie,W
bantamweight,23652,1975-08-30,WBA World bantamweight title ,27876,4986,TKO,"Convention Center, Anaheim, California",Alfonso Zamora,Thanomchit Sukhothai,W
light flyweight,51299,1975-08-23,vacant WBA World light flyweight title Newly Created Title,77080,51298,UD,"Gimnasio Nuevo Panama, Panama City",Jaime Rios,Rigoberto Marcano,W
heavyweight,924,1975-06-30,WBC World heavyweight title WBA World heavyweight title ,15995,180,UD,"Merdeka Stadium, Kuala Lumpur",Muhammad Ali,Joe Bugner,W
light heavyweight,8045,1975-06-30,WBA World light heavyweight title ,14053,18206,UD,"Madison Square Garden, New York, New York",Victor Galindez,Jorge Victor Ahumada,W
welterweight,2191,1975-06-28,vacant WBA World welterweight title ,10699,375,UD,"Coliseo Roberto Clemente, San Juan",Clyde Gray,Angel Espada,L
super welterweight,46741,1975-06-07,WBA World super welterweight title ,311759,16450,KO,"City Sogo Gym, Kitakyushu, Fukuoka",Koichi Wajima,Jae-Doo Yuh,L
featherweight,9508,1975-05-31,WBA World featherweight title ,625572,2179,TKO,"Estadio Flor de Cana, Granada",Alexis Arguello,Rigoberto Riasco,W
super lightweight,8683,1975-05-17,"WBA World super lightweight title De Jesús was knocked down in the 1st, 12th, and 15th rounds.",11197,9005,UD,"Gimnasio Nuevo Panama, Panama City",Antonio Cervantes,Esteban De Jesus,W
heavyweight,226,1975-05-16,WBC World heavyweight title WBA World heavyweight title ,227,180,TKO,"Convention Center, Las Vegas, Nevada",Muhammad Ali,Ron Lyle,W
light heavyweight,278,1975-04-07,WBA World light heavyweight title ,20934,18206,UD,"Ellis Park Rugby Stadium, Johannesburg, Gauteng",Victor Galindez,Pierre Fourie,W
flyweight,85929,1975-04-01,WBA World flyweight title ,326021,20555,SD,"Prefectural Gymnasium, Toyama, Toyama",Erbito Salavarria,Susumu Hanagata,W
welterweight,371,1975-03-29,WBC World welterweight title WBA World welterweight title Napoles gives up his WBA version of the title  in May 1975,23129,9025,TD,"Centro Internacional Acapulco, Acapulco, Guerrero",Jose Napoles,Armando Muniz,W
heavyweight,97,1975-03-24,WBC World heavyweight title WBA World heavyweight title Ali down in the 9th.,221,180,TKO,"Richfield Coliseum, Richfield, Ohio",Muhammad Ali,Chuck Wepner,W
featherweight,9507,1975-03-15,WBA World featherweight title ,10386,2179,TKO,"El Poliedro, Caracas",Alexis Arguello,Leonel Hernandez,W
bantamweight,23649,1975-03-14,WBA World bantamweight title ,15936,4986,KO,"Forum, Inglewood, California",Alfonso Zamora,Soo-Hwan Hong,W
super featherweight,45690,1975-03-13,WBA World super featherweight title ,463895,23639,SD,"Araneta Coliseum, Barangay Cubao, Quezon City, Metro Manila",Ben Villaflor,Hyun Chi Kim,W
lightweight,193,1975-03-02,WBA World lightweight title Lampkin is briefly hospitalized after the fight.,219,80,KO,"Gimnasio Nuevo Panama, Panama City",Roberto Duran,Ray Lampkin,W
super welterweight,16450,1975-01-21,WBC World super welterweight title WBA World super welterweight title ,18585,2310,UD,"Nihon University Auditorium, Tokyo",Oscar Albarado,Koichi Wajima,L
bantamweight,12636,1974-12-28,WBA World bantamweight title ,66554,23649,SD,"Changchung Gymnasium, Seoul",Soo-Hwan Hong,Fernando Cabanela,W
lightweight,186,1974-12-21,WBA World lightweight title Takayama was knocked down three times in the 1st round.,215,80,KO,"Plaza de Toros El Zapote, San Jose",Roberto Duran,Masataka Takayama,W
welterweight,91688,1974-12-14,WBC World welterweight title WBA World welterweight title ,14338,9025,KO,"Palacio de los Deportes, Mexico City, Distrito Federal",Jose Napoles,Horacio Agustin Saldano,W
light heavyweight,18228,1974-12-07,vacant WBA World light heavyweight title ,20936,18206,RTD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Victor Galindez,Len Hutchins,W
featherweight,9040,1974-11-23,WBA World featherweight title Olivares down twice in 13th,27879,2179,KO,"Forum, Inglewood, California",Alexis Arguello,Ruben Olivares,W
heavyweight,180,1974-10-30,"WBC World heavyweight title WBA World heavyweight title Scorecards in rounds: Zach Clayton 4-2-1 Ali, Nourridine Adalla 3-0-4 Ali, and James Taylor 4-1-2 Ali.  1974 Ring Magazine Fight of the Year",211,90,KO,"Stade du 20 Mai, Kinshasa",George Foreman,Muhammad Ali,L
super lightweight,10291,1974-10-26,WBA World super lightweight title Kadota down 8 times.,11196,9005,KO,"Nihon University Auditorium, Tokyo",Antonio Cervantes,Shinichi Kadota,W
flyweight,85929,1974-10-18,WBA World flyweight title Chartchai did not make weight and was stripped of title .,73854,16406,KO,"Bunka Gym, Yokohama, Kanagawa",Chartchai Chionoi,Susumu Hanagata,L
super welterweight,16451,1974-10-08,WBC World super welterweight title WBA World super welterweight title ,18584,2310,TKO,"Nihon University Auditorium, Tokyo",Oscar Albarado,Ryu Sorimachi,W
middleweight,11414,1974-10-05,WBA World middleweight title ,14052,9036,KO,"Estadio Luna Park, Buenos Aires, Distrito Federal",Carlos Monzon,Tony Mundine,W
super featherweight,45689,1974-08-24,WBA World super featherweight title Uehara down once in Round 1 and twice in Round 2.,37625,23639,KO,"Blaisdell Center, Honolulu, Hawaii",Ben Villaflor,Yasutsune Uehara,W
welterweight,12562,1974-08-03,WBC World welterweight title WBA World welterweight title ,14337,9025,TKO,"Palacio de los Deportes, Mexico City, Distrito Federal",Jose Napoles,Hedgemon Lewis,W
super lightweight,10290,1974-07-28,WBA World super lightweight title ,11195,9005,KO,"Plaza de Toros de Cartagena de Indias, Cartagena",Antonio Cervantes,Victor Ortiz,W
featherweight,12633,1974-07-09,vacant WBA World featherweight title Title vacated by Ernesto Marcel's retirement,14419,9040,KO,"Forum, Inglewood, California",Ruben Olivares,Zensuke Utagawa,W
bantamweight,29984,1974-07-03,"WBA World bantamweight title Taylor down in 1st, 5th, and 14th",66553,23649,UD,"West Ridge Tennis Stadium, Durban, KwaZulu-Natal",Soo-Hwan Hong,Arnold Taylor,W
light heavyweight,8045,1974-06-17,WBC World light heavyweight title WBA World light heavyweight title Foster announced his retirement in September 1974,298890,9000,SD,"University Arena, Albuquerque, New Mexico",Bob Foster,Jorge Victor Ahumada,D
super welterweight,16450,1974-06-04,WBC World super welterweight title WBA World super welterweight title ,18583,2310,KO,"Nihon University Auditorium, Tokyo",Oscar Albarado,Koichi Wajima,W
flyweight,20554,1974-04-27,WBA World flyweight title Source on location and weights: Swiss National Library,73851,16406,SD,"Hallenstadion, Zurich",Chartchai Chionoi,Fritz Chervet,W
heavyweight,168,1974-03-26,WBC World heavyweight title WBA World heavyweight title Norton down three times,206,90,TKO,"El Poliedro, Caracas",George Foreman,Ken Norton,W
lightweight,8683,1974-03-16,WBA World lightweight title Duran knocked down in first,9738,80,KO,"Gimnasio Nuevo Panama, Panama City",Roberto Duran,Esteban De Jesus,W
super featherweight,45688,1974-03-14,WBA World super featherweight title ,65852,23639,SD,"City Gymnasium, Toyama, Toyama",Ben Villaflor,Apollo Yoshio,D
super lightweight,10288,1974-03-02,WBA World super lightweight title ,137991,9005,KO,"Plaza de Toros de Cartagena de Indias, Cartagena",Antonio Cervantes,Chang-Kil Lee,W
featherweight,116,1974-02-16,WBA World featherweight title Marcel retires after this bout.,205,2179,UD,"Gimnasio Nuevo Panama, Panama City",Alexis Arguello,Ernesto Marcel,L
middleweight,9025,1974-02-09,WBC World middleweight title WBA World middleweight title Napoles not out for 7th. Monzon stripped of WBC Title after the fight for failing to fight Rodrigo Valdez.,14336,9036,RTD,"Puteaux, Hauts-de-Seine",Carlos Monzon,Jose Napoles,W
super welterweight,33386,1974-02-05,WBC World super welterweight title WBA World super welterweight title ,69501,16450,MD,"Metropolitan Gym, Tokyo",Koichi Wajima,Miguel de Oliveira,W
super lightweight,20684,1973-12-05,WBA World super lightweight title ,11192,9005,UD,"Gimnasio Nuevo Panama, Panama City",Antonio Cervantes,Lion Furuyama,W
light heavyweight,278,1973-12-01,WBC World light heavyweight title WBA World light heavyweight title ,11932,9000,UD,"Rand Stadium, Johannesburg, Gauteng",Bob Foster,Pierre Fourie,W
bantamweight,29984,1973-11-03,"WBA World bantamweight title Taylor down three times in the 8th, once in the 10th.",66552,20944,KO,"Rand Stadium, Johannesburg, Gauteng",Romeo Anaya,Arnold Taylor,L
flyweight,85929,1973-10-27,WBA World flyweight title ,73850,16406,UD,"Hua Mark Stadium, Bangkok",Chartchai Chionoi,Susumu Hanagata,W
super featherweight,23639,1973-10-17,WBA World super featherweight title Shibata down once in Round 1.,138996,17589,KO,"Honolulu International Center, Honolulu, Hawaii",Kuniaki Shibata,Ben Villaflor,L
middleweight,12374,1973-09-29,WBC World middleweight title WBA World middleweight title Boutier down three times.,14051,9036,UD,"Stade Roland Garros, Paris, Paris",Carlos Monzon,Jean Claude Bouttier,W
welterweight,375,1973-09-22,WBC World welterweight title WBA World welterweight title Gray down in the 5th.,124614,9025,UD,"Maple Leaf Gardens, Toronto, Ontario",Jose Napoles,Clyde Gray,W
super lightweight,10286,1973-09-08,WBA World super lightweight title ,201255,9005,TKO,"Coliseo El Campin, Bogota",Antonio Cervantes,Carlos Maria Gimenez,W
lightweight,159,1973-09-08,WBA World lightweight title ,199,80,TKO,"Gimnasio Nuevo Panama, Panama City",Roberto Duran,Guts Ishimatsu,W
heavyweight,158,1973-09-01,WBC World heavyweight title WBA World heavyweight title ,198,90,KO,"Nippon Budokan, Tokyo",George Foreman,Jose Roman,W
light heavyweight,278,1973-08-21,WBC World light heavyweight title WBA World light heavyweight title ,11931,9000,UD,"University Arena, Albuquerque, New Mexico",Bob Foster,Pierre Fourie,W
bantamweight,44332,1973-08-18,WBA World bantamweight title ,66551,20944,KO,"Forum, Inglewood, California",Romeo Anaya,Enrique Pinder,W
super welterweight,16034,1973-08-14,WBC World super welterweight title WBA World super welterweight title ,69500,16450,RTD,"Makomanai Ice Arena, Sapporo, Hokkaido",Koichi Wajima,Silvano Bertini,W
featherweight,10274,1973-07-14,WBA World featherweight title ,82199,116,TKO,"Gimnasio Nuevo Panama, Panama City",Ernesto Marcel,Antonio Gomez,W
welterweight,16037,1973-06-23,WBC World welterweight title WBA World welterweight title ,14334,9025,UD,"Palais des Sports, Grenoble, Isère",Jose Napoles,Roger Menetrey,W
super featherweight,23640,1973-06-19,WBA World super featherweight title ,200960,17589,UD,"Nihon University Auditorium, Tokyo",Kuniaki Shibata,Victor Federico Echegaray,W
middleweight,9017,1973-06-02,WBC World middleweight title WBA World middleweight title ,14050,9036,UD,"Stade Louis II, Fontvieille",Carlos Monzon,Emile Griffith,W
lightweight,154,1973-06-02,WBA World lightweight title ,194,80,TKO,"Gimnasio Nuevo Panama, Panama City",Roberto Duran,Hector Thompson,W
super lightweight,10282,1973-05-19,WBA World super lightweight title ,11189,9005,TKO,"Gimnasio Nuevo Panama, Panama City",Antonio Cervantes,Alfonso Frazer,W
flyweight,20554,1973-05-17,vacant WBA World flyweight title ,23072,16406,RTD,"National Stadium Gymnasium, Bangkok",Chartchai Chionoi,Fritz Chervet,W
bantamweight,44757,1973-04-28,WBA World bantamweight title ,66550,20944,SD,"Forum, Inglewood, California",Romeo Anaya,Rogelio Lara,W
super welterweight,16451,1973-04-19,WBC World super welterweight title WBA World super welterweight title ,69499,16450,MD,"Prefectural Gymnasium, Osaka, Osaka",Koichi Wajima,Ryu Sorimachi,W
super lightweight,10279,1973-03-17,WBA World super lightweight title Locche bleeding from a cut over over the left eye failed to come out for the tenth.,11187,9005,RTD,"Maestranza Cesar Giron, Maracay",Antonio Cervantes,Nicolino Locche,W
super featherweight,23639,1973-03-12,WBA World super featherweight title ,27860,17589,UD,"Honolulu International Center, Honolulu, Hawaii",Kuniaki Shibata,Ben Villaflor,W
welterweight,11406,1973-02-28,WBC World welterweight title WBA World welterweight title ,14333,9025,KO,"Forum, Inglewood, California",Jose Napoles,Ernie Lopez,W
super lightweight,10283,1973-02-15,WBA World super lightweight title ,45836,9005,SD,"Coliseo Roberto Clemente, San Juan",Antonio Cervantes,Josue Marquez,W
heavyweight,147,1973-01-22,WBC World heavyweight title WBA World heavyweight title Frazier was knocked down three times in the first and three times in the second (Att.:36.000).  1973 Ring Magazine Fight of the Year.,188,90,TKO,"National Stadium, Kingston",George Foreman,Joe Frazier,W
bantamweight,44332,1973-01-20,WBA World bantamweight title ,187,20944,KO,"Gimnasio Nuevo Panama, Panama City",Romeo Anaya,Enrique Pinder,W
super welterweight,33386,1973-01-09,WBC World super welterweight title WBA World super welterweight title ,69498,16450,MD,"Metropolitan Gym, Tokyo",Koichi Wajima,Miguel de Oliveira,D
flyweight,16406,1973-01-02,WBA World flyweight title ,73848,33541,KO,"Nihon University Auditorium, Tokyo",Masao Oba,Chartchai Chionoi,W
featherweight,9502,1972-12-02,WBA World featherweight title ,137186,116,TKO,"Gimnasio Nuevo Panama, Panama City",Ernesto Marcel,Enrique Garcia,W
middleweight,11416,1972-11-11,WBC World middleweight title WBA World middleweight title ,14049,9036,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Carlos Monzon,Bennie Briscoe,W
super lightweight,10282,1972-10-28,WBA World super lightweight title ,11185,9005,KO,"Gimnasio Nuevo Panama, Panama City",Antonio Cervantes,Alfonso Frazer,W
super welterweight,11459,1972-10-03,WBC World super welterweight title WBA World super welterweight title ,376323,16450,KO,"Nihon University Auditorium, Tokyo",Koichi Wajima,Matt Donovan,W
light heavyweight,9000,1972-09-26,WBC World light heavyweight title WBA World light heavyweight title 1972 Ring Magazine Fight Of The Year,37903,10873,KO,"Empire Pool, Wembley, London",Chris Finnegan,Bob Foster,L
super featherweight,23640,1972-09-05,WBA World super featherweight title ,344545,23639,SD,"Honolulu International Center, Honolulu, Hawaii",Ben Villaflor,Victor Federico Echegaray,D
middleweight,11402,1972-08-19,WBC World middleweight title WBA World middleweight title Bogs was knocked down three times in the 5th round.,14048,9036,TKO,"Idraetsparken, Copenhagen",Carlos Monzon,Tom Bogs,W
featherweight,10274,1972-08-19,WBA World featherweight title ,11184,116,MD,"Maestranza Cesar Giron, Maracay",Ernesto Marcel,Antonio Gomez,W
bantamweight,12630,1972-07-29,WBC World bantamweight title WBA World bantamweight title Pinder is stripped of WBC title  after this fight for failure to defend against Rodolfo Martinez,417427,44332,UD,"Gimnasio Nuevo Panama, Panama City",Enrique Pinder,Rafael Herrera,W
light heavyweight,10872,1972-06-27,WBC World light heavyweight title WBA World light heavyweight title ,179479,9000,KO,"Convention Center, Las Vegas, Nevada",Bob Foster,Mike Quarry,W
lightweight,142,1972-06-26,WBA World lightweight title ,183,80,TKO,"Madison Square Garden, New York, New York",Roberto Duran,Ken Buchanan,W
flyweight,275,1972-06-20,WBA World flyweight title ,45940,33541,KO,"Nihon University Auditorium, Tokyo",Masao Oba,Orlando Amores,W
middleweight,12374,1972-06-17,WBC World middleweight title WBA World middleweight title Bouttier was unable to answer the bell for the 13th round. Bouttier was knocked down in the 6th round.,14047,9036,RTD,"Colombes Stadium, Paris, Paris",Carlos Monzon,Jean Claude Bouttier,W
welterweight,12541,1972-06-10,WBC World welterweight title WBA World welterweight title ,14331,9025,TKO,"Memorial Plaza, Monterrey, Nuevo León",Jose Napoles,Adolph Pruitt,W
heavyweight,240,1972-05-25,WBC World heavyweight title WBA World heavyweight title ,11966,147,RTD,"Civic Auditorium, Omaha, Nebraska",Joe Frazier,Ron Stander,W
super welterweight,30274,1972-05-07,WBC World super welterweight title WBA World super welterweight title ,69497,16450,KO,"Sports Center, Fukuoka, Fukuoka",Koichi Wajima,Domenico Tiberia,W
super featherweight,23642,1972-04-25,WBA World super featherweight title ,68109,23639,UD,"Honolulu International Center, Honolulu, Hawaii",Ben Villaflor,Alfredo Marcano,W
light heavyweight,16248,1972-04-07,WBC World light heavyweight title WBA World light heavyweight title Rondon was knocked down twice in the 2nd round.,11928,9000,TKO,"Convention Center, Miami Beach, Florida",Bob Foster,Vicente Rondon,W
welterweight,12563,1972-03-28,WBC World welterweight title WBA World welterweight title ,14330,9025,KO,"Empire Pool, Wembley, London",Jose Napoles,Ralph Charles,W
bantamweight,9040,1972-03-19,WBC World bantamweight title WBA World bantamweight title ,14410,12630,KO,"El Toreo de Cuatro Caminos, Mexico City, Distrito Federal",Rafael Herrera,Ruben Olivares,W
super lightweight,10279,1972-03-10,WBA World super lightweight title ,180,10282,UD,"Gimnasio Nuevo Panama, Panama City",Alfonso Frazer,Nicolino Locche,W
middleweight,9785,1972-03-04,"WBC World middleweight title WBA World middleweight title Moyer was knocked down in the 5th round, before the bout was stopped.",14046,9036,TKO,"Palazzetto dello Sport, Roma, Lazio",Carlos Monzon,Denny Moyer,W
flyweight,85929,1972-03-04,WBA World flyweight title ,73847,33541,MD,"Nihon University Auditorium, Tokyo",Masao Oba,Susumu Hanagata,W
featherweight,18700,1972-02-05,WBA World featherweight title ,138723,10274,TKO,"Maestranza Cesar Giron, Maracay",Antonio Gomez,Raul Martinez Mora,W
heavyweight,10886,1972-01-15,WBC World heavyweight title WBA World heavyweight title ,11965,147,TKO,"Rivergate Auditorium, New Orleans, Louisiana",Joe Frazier,Terry Daniels,W
light heavyweight,9810,1971-12-15,WBA World light heavyweight title Baird was knocked down three times in the eighth round.,45837,16248,TKO,"Arena, Cleveland, Ohio",Vicente Rondon,Doyle Baird,W
welterweight,12562,1971-12-14,WBC World welterweight title WBA World welterweight title ,14329,9025,UD,"Forum, Inglewood, California",Jose Napoles,Hedgemon Lewis,W
super lightweight,9005,1971-12-11,WBA World super lightweight title All three judges gave Locche every round in the lopsided bout.,11181,10279,UD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Nicolino Locche,Antonio Cervantes,W
super featherweight,29295,1971-11-06,WBA World super featherweight title ,68108,23642,KO,Caracas,Alfredo Marcano,Kenji Iwata,W
super welterweight,16010,1971-10-31,WBC World super welterweight title WBA World super welterweight title ,69495,16450,SD,"Nihon University Auditorium, Tokyo",Koichi Wajima,Carmelo Bossi,W
light heavyweight,26746,1971-10-26,"WBA World light heavyweight title Bout is stopped in between 13th and 14th rounds, due to excessive swelling from Brennan.",35439,16248,TKO,"Convention Center, Miami Beach, Florida",Vicente Rondon,Gomeo Brennan,W
bantamweight,12615,1971-10-25,WBC World bantamweight title WBA World bantamweight title Kanazawa was knocked down three times in the 14th.,14409,9040,KO,"Aichi Prefectural Gym, Nagoya, Aichi",Ruben Olivares,Kazuyoshi Kanazawa,W
flyweight,12636,1971-10-23,WBA World flyweight title ,73846,33541,UD,"Nihon University Auditorium, Tokyo",Masao Oba,Fernando Cabanela,W
middleweight,9017,1971-09-25,WBC World middleweight title WBA World middleweight title ,12844,9036,TKO,"Estadio Luna Park, Buenos Aires, Distrito Federal",Carlos Monzon,Emile Griffith,W
lightweight,142,1971-09-13,WBA World lightweight title ,40736,12680,UD,"Madison Square Garden, New York, New York",Ismael Laguna,Ken Buchanan,L
featherweight,31083,1971-09-02,WBA World featherweight title ,194391,10274,KO,"Metropolitan Gym, Tokyo",Antonio Gomez,Shozo Saijo,W
light heavyweight,18237,1971-08-21,WBA World light heavyweight title ,45838,16248,UD,"Nuevo Circo, Caracas",Vicente Rondon,Eddie Jones,W
super featherweight,134,1971-07-29,WBA World super featherweight title ,334089,23642,TKO,"Prefectural Gymnasium, Aomori City, Aomori",Alfredo Marcano,Hiroshi Kobayashi,W
light heavyweight,16248,1971-06-05,WBA World light heavyweight title ,38964,22872,KO,"Nuevo Circo, Caracas",Piero Del Papa,Vicente Rondon,L
welterweight,12558,1971-06-04,"WBC World welterweight title WBA World welterweight title Backus was knocked down twice in the 8th round. After the 2nd knockdown, the referee took Backus to the ring doctor, who stopped the fight on a cut in the corner of Backus' left eye.",14325,9025,TKO,"Forum, Inglewood, California",Jose Napoles,Billy Backus,W
middleweight,8999,1971-05-08,WBC World middleweight title WBA World middleweight title Benvenuti's manager throws in towel. Benvenuti was knocked down once in the 2nd and again in the 3rd. The towel was thrown in after he rose from the 2nd knockdown.,64915,9036,TKO,"Stade Louis II, Fontvieille",Carlos Monzon,Nino Benvenuti,W
super welterweight,43554,1971-04-29,WBC World super welterweight title WBA World super welterweight title Weights from El Mundo Deportivo,69777,16010,PTS,"Palacio de los Deportes, Madrid, Comunidad de Madrid",Carmelo Bossi,Jose Hernandez,D
super lightweight,35410,1971-04-03,"WBA World super lightweight title Locche suffered two broken tendons in his left arm during the second round, and he finished the fight with his arm dangling and a large cut over his right eye imposed in the 8th round. Corpas confused Locche throughout the fight with his left-handed style and delivered several hard blows to the head. Locche punched out Corpas's mouthpiece in the 10th and staggered him with blows to the jaw in the 13th and 14th rounds. Source: UPI",37533,10279,SD,"Estadio Luna Park, Buenos Aires, Distrito Federal",Nicolino Locche,Domingo Barrera,W
bantamweight,12001,1971-04-02,WBC World bantamweight title WBA World bantamweight title Olivares was knocked down in the 6th round.,113138,9040,UD,"Forum, Inglewood, California",Ruben Olivares,Chucho Castillo,W
flyweight,10042,1971-04-01,WBA World flyweight title ,73845,33541,UD,"Nihon University Auditorium, Tokyo",Masao Oba,Betulio Gonzalez,W
heavyweight,180,1971-03-08,WBC World heavyweight title WBA World heavyweight title Ali down in round 15,11964,147,UD,"Madison Square Garden, New York, New York",Joe Frazier,Muhammad Ali,W
super featherweight,18350,1971-03-04,WBA World super featherweight title ,68106,134,UD,"Nihon University Auditorium, Tokyo",Hiroshi Kobayashi,Ricardo Arredondo,W
featherweight,11593,1971-02-28,WBA World featherweight title ,42006,31083,UD,"Tochigi Prefectural Gym, Utsunomiya, Tochigi",Shozo Saijo,Frankie Crawford,W
light heavyweight,16248,1971-02-27,vacant WBA World light heavyweight title ,40240,22893,KO,"Nuevo Circo, Caracas",Jimmy Dupree,Vicente Rondon,L
lightweight,31079,1971-02-12,WBA World lightweight title WBC World lightweight title Buchanan forfeited the WBC version of his title  in June 1971 after a contractual dispute,60499,142,UD,"Sports Arena, Los Angeles, California",Ken Buchanan,Ruben Navarro,W
welterweight,12558,1970-12-03,WBC World welterweight title WBA World welterweight title A bad cut over Napoles left eye forced the stoppage. Napoles was also cut over the right eye.,127743,9025,TKO,"War Memorial Auditorium, Syracuse, New York",Jose Napoles,Billy Backus,L
heavyweight,147,1970-11-18,WBC World heavyweight title WBA World heavyweight title ,119625,9000,KO,"Cobo Arena, Detroit, Michigan",Bob Foster,Joe Frazier,L
middleweight,8999,1970-11-07,WBC World middleweight title WBA World middleweight title 1970 Fight of the Year - Ring Magazine,14040,9036,TKO,"Palazzetto dello Sport, Roma, Lazio",Carlos Monzon,Nino Benvenuti,W
flyweight,33541,1970-10-22,WBA World flyweight title ,73844,49189,KO,"Nihon University Auditorium, Tokyo",Berkrerk Chartvanchai,Masao Oba,L
bantamweight,12001,1970-10-16,WBC World bantamweight title WBA World bantamweight title Olivares stopped on a bad cut over his left eye. The other two judges had the bout even.,14403,9040,TKO,"Forum, Inglewood, California",Ruben Olivares,Chucho Castillo,L
lightweight,142,1970-09-26,WBA World lightweight title NYSAC World lightweight title ,40740,12680,SD,"Hiram Bithorn Stadium, San Juan",Ismael Laguna,Ken Buchanan,L
super featherweight,18353,1970-08-23,WBA World super featherweight title ,68105,134,UD,"Korakuen Hall, Tokyo",Hiroshi Kobayashi,Antonio Amaya,W
